,o_id,item1_img_path,item2_img_path,occasion,item1_category,item2_category
17714,36298,Amazon/images/41EWkrOK-XL.jpg,Amazon/images/41qkVyC-qEL.jpg,6,5,10
17715,31793,Amazon/images/41Y%2BZnsR6lL.jpg,Amazon/images/41%2B%2BpJyhuCL.jpg,1,5,10
17716,24163,Amazon/images/41cWlGIIFjL.jpg,Amazon/images/31JDkZYzJuL.jpg,1,5,10
17718,32910,Amazon/images/415vjMgsJsL.jpg,Amazon/images/41P8LFbvwrL.jpg,2,3,10
17719,28923,Amazon/images/51GzF4cPzHL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,6,5,10
17721,32200,Amazon/images/41m3cqLa7NL.jpg,Amazon/images/41GW7LdrC3L.jpg,2,4,8
17722,31686,Amazon/images/4158jvLxRQL.jpg,Amazon/images/41P8LFbvwrL.jpg,2,11,10
17723,41072,Amazon/images/51Qfn-FO12L.jpg,Amazon/images/41JLqXo92XL.jpg,2,11,10
17724,24259,Amazon/images/51mPqZZK9DL.jpg,Amazon/images/41buzrITqKL.jpg,2,11,8
17725,28374,Amazon/images/41%2BdAusFIwL.jpg,Amazon/images/41E63AFImSL.jpg,2,4,8
17726,27699,Amazon/images/41XEPyZOphL.jpg,Amazon/images/41tcYHChHoL.jpg,6,5,10
17727,34853,Amazon/images/41krmmjHNnL.jpg,Amazon/images/416mD8xhviL.jpg,6,5,10
17728,36953,Amazon/images/31u5lbTxNSL.jpg,Amazon/images/41BSkb1TkGL.jpg,6,5,10
17729,39638,Amazon/images/41%2BMlcScZxL.jpg,Amazon/images/41IHRKnLvdL.jpg,2,4,8
17730,33565,Amazon/images/41L3GZgwRSL.jpg,Amazon/images/31ka0r7juWL.jpg,2,11,10
17731,36041,Amazon/images/41eTW0NAsQL.jpg,Amazon/images/41gySKgP%2BzL.jpg,2,4,10
17732,40131,Amazon/images/51YZfk014gL.jpg,Amazon/images/410mLyzHkFL.jpg,6,5,10
17733,28591,Amazon/images/411cYsmIyNL.jpg,Amazon/images/41Vm5Wbx4yL.jpg,2,3,10
17734,34588,Amazon/images/41sTCFwS1UL.jpg,Amazon/images/41Dr3u-08NL.jpg,2,11,8
17735,32855,Amazon/images/41iuKtlkqtL.jpg,Amazon/images/31YWPyylsxL.jpg,"2,3",5,10
17737,35098,Amazon/images/51OmYz6fhtL.jpg,Amazon/images/410m2e4YTLL.jpg,2,3,10
17738,24165,Amazon/images/41w%2BZcy-VtL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,6,5,10
17740,29443,Amazon/images/41d7%2BWNhWhL.jpg,Amazon/images/41lgdSTtR0L.jpg,2,11,10
17742,40980,Amazon/images/41HBBiClp5L.jpg,Amazon/images/41oW9PaFMpL.jpg,2,4,8
17743,29039,Amazon/images/41L6vLXoHnL.jpg,Amazon/images/41YdncyDatL.jpg,6,5,10
17744,34770,Amazon/images/41wtr4uQ1eL.jpg,Amazon/images/41QntJtgQDL.jpg,2,11,8
17745,35328,Amazon/images/41LWUaHEEVL.jpg,Amazon/images/4131l9jBvrL.jpg,2,4,8
17746,25630,Amazon/images/41LQv%2BaCpoL.jpg,Amazon/images/41AN-y8OE2L.jpg,2,4,10
17747,25209,Amazon/images/51X1Qs0AHeL.jpg,Amazon/images/41EZG-uOGfL.jpg,6,5,10
17748,31848,Amazon/images/51ZhWcQ5XDL.jpg,Amazon/images/413XBtx7k5L.jpg,2,11,8
17749,26169,Amazon/images/41gXJHmHFyL.jpg,Amazon/images/41pBNiokb-L.jpg,2,4,10
17750,30365,Amazon/images/41SaG1G9jxL.jpg,Amazon/images/41JdX56RwYL.jpg,2,11,10
17751,40631,Amazon/images/41ckTh3OXeL.jpg,Amazon/images/410mLyzHkFL.jpg,2,3,10
17752,35657,Amazon/images/414bLUg6pdL.jpg,Amazon/images/412SSGSOj%2BL.jpg,6,5,10
17753,25048,Amazon/images/51ObWqcI7eL.jpg,Amazon/images/411tFNX%2B51L.jpg,2,4,10
17754,41000,Amazon/images/41kO-UUxEEL.jpg,Amazon/images/41plND4am0L.jpg,6,5,10
17755,35421,Amazon/images/41mgL6RzizL.jpg,Amazon/images/412lbWGrFYL.jpg,1,5,10
17757,40166,Amazon/images/51NuT2n2ycL.jpg,Amazon/images/41qkVyC-qEL.jpg,6,5,10
17758,32775,Amazon/images/41w5hcB3h%2BL.jpg,Amazon/images/41qkVyC-qEL.jpg,1,5,10
17759,31082,Amazon/images/51aEMalmZVL.jpg,Amazon/images/41tksZqrX2L.jpg,2,4,8
17760,39040,Amazon/images/412kb-JYAEL.jpg,Amazon/images/41B8yFjvJdL.jpg,6,5,10
17761,37945,Amazon/images/41jrg3MqNvL.jpg,Amazon/images/41CsP%2BvLU4L.jpg,2,5,10
17762,31298,Amazon/images/412aqfSS1pL.jpg,Amazon/images/418Xl21lrXL.jpg,2,4,8
17763,29695,Amazon/images/41gRbQMKJBL.jpg,Amazon/images/41lgdSTtR0L.jpg,3,5,10
17764,28305,Amazon/images/51aJ0lPB19L.jpg,Amazon/images/41Vm5Wbx4yL.jpg,6,5,10
17765,32889,Amazon/images/419cnAlA%2BWL.jpg,Amazon/images/41plND4am0L.jpg,6,5,10
17766,35869,Amazon/images/41MRelhIauL.jpg,Amazon/images/412SSGSOj%2BL.jpg,6,5,10
17769,30157,Amazon/images/41r%2BcQ%2BuwxL.jpg,Amazon/images/41UNCeJq7JL.jpg,6,5,10
17770,29191,Amazon/images/41cV8%2Bl64UL.jpg,Amazon/images/414Prd71XlL.jpg,2,4,8
17771,42504,Amazon/images/41vUjjfsVjL.jpg,Amazon/images/41JLqXo92XL.jpg,2,11,10
17772,28424,Amazon/images/51N9bKBudwL.jpg,Amazon/images/414vK-PXiuL.jpg,3,5,10
17773,31598,Amazon/images/51sy2hBxfrL.jpg,Amazon/images/41EvLd1M9oL.jpg,2,11,10
17774,42300,Amazon/images/414SYsu1jvL.jpg,Amazon/images/41UNCeJq7JL.jpg,6,5,10
17775,40224,Amazon/images/41Mxji%2BuWmL.jpg,Amazon/images/41YnNR5WVkL.jpg,2,4,10
17776,28992,Amazon/images/41LQv%2BaCpoL.jpg,Amazon/images/41qiQqqLDUL.jpg,2,4,10
17777,32995,Amazon/images/412aqfSS1pL.jpg,Amazon/images/41tlxfCZ-mL.jpg,2,4,6
17778,28181,Amazon/images/51Kl%2BxhrehL.jpg,Amazon/images/41%2BQyeeT9LL.jpg,3,5,10
17780,34518,Amazon/images/416lJCJUnvL.jpg,Amazon/images/41edUpaPIDL.jpg,2,4,10
17781,37856,Amazon/images/41uU7VTZBWL.jpg,Amazon/images/41Gq3tnkJpL.jpg,2,4,10
17782,40748,Amazon/images/51E8lQFlKFL.jpg,Amazon/images/411tw4xkDbL.jpg,2,4,10
17783,42568,Amazon/images/41AurPl0t1L.jpg,Amazon/images/41%2BVxtfS66L.jpg,2,4,10
17784,40716,Amazon/images/41o8UrTJKOL.jpg,Amazon/images/411tw4xkDbL.jpg,2,11,10
17785,28991,Amazon/images/41L6vLXoHnL.jpg,Amazon/images/41AjHrVLTtL.jpg,1,5,10
17786,30849,Amazon/images/41T8PyDMqbL.jpg,Amazon/images/31ka0r7juWL.jpg,2,4,10
17788,25684,Amazon/images/41kYIOZw68L.jpg,Amazon/images/41EZG-uOGfL.jpg,2,3,10
17789,24410,Amazon/images/41cV8%2Bl64UL.jpg,Amazon/images/41WS2UdCGXL.jpg,2,4,8
17791,42854,Amazon/images/51L3cFGzq9L.jpg,Amazon/images/410m2e4YTLL.jpg,6,5,10
17792,26876,Amazon/images/41zSgJcCZuL.jpg,Amazon/images/4170fAW4x%2BL.jpg,2,11,8
17793,35019,Amazon/images/41T8PyDMqbL.jpg,Amazon/images/418s61wlYKL.jpg,2,4,8
17794,31957,Amazon/images/41BMnXxIDPL.jpg,Amazon/images/41SL6riwIML.jpg,2,4,8
17795,26603,Amazon/images/51v1Iyfj7PL.jpg,Amazon/images/41MedmiQ68L.jpg,2,4,10
17796,25907,Amazon/images/41d7%2BWNhWhL.jpg,Amazon/images/41AN-y8OE2L.jpg,2,11,10
17798,39504,Amazon/images/517phA%2BjzpL.jpg,Amazon/images/31Njvo%2B7ZrL.jpg,"1,6",5,10
17799,29115,Amazon/images/41pIOv-jvsL.jpg,Amazon/images/419gCnFEHvL.jpg,6,5,10
17800,42840,Amazon/images/417s67NnHrL.jpg,Amazon/images/41RDkv-AJcL.jpg,2,11,10
17801,37598,Amazon/images/51xvdPD5XFL.jpg,Amazon/images/41iDHeY0dJL.jpg,2,3,8
17802,31803,Amazon/images/41RIt4smw0L.jpg,Amazon/images/41Rfob0qijL.jpg,2,4,10
17803,39482,Amazon/images/41SD2SF55CL.jpg,Amazon/images/41LTqT%2BtPHL.jpg,"6,3",5,10
17804,33819,Amazon/images/415A17bnr1L.jpg,Amazon/images/411tw4xkDbL.jpg,2,11,10
17805,41002,Amazon/images/41a-2xUqPRL.jpg,Amazon/images/41gySKgP%2BzL.jpg,2,11,10
17806,41182,Amazon/images/418MTAFAg%2BL.jpg,Amazon/images/41fEM6NlbmL.jpg,2,4,10
17807,28087,Amazon/images/51SiwElrR0L.jpg,Amazon/images/31ZKv1DIcDL.jpg,6,5,10
17808,28319,Amazon/images/4117Nm%2BSvWL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,"1,6",5,10
17809,34814,Amazon/images/41xtOb1c3UL.jpg,Amazon/images/412-eweLbML.jpg,1,5,10
17810,31458,Amazon/images/41X6HFin7BL.jpg,Amazon/images/41UNCeJq7JL.jpg,2,4,10
17811,26772,Amazon/images/41pIOv-jvsL.jpg,Amazon/images/41c0BzUWxyL.jpg,"6,3",5,10
17812,33339,Amazon/images/41kdRfabfVL.jpg,Amazon/images/41B8yFjvJdL.jpg,2,4,10
17814,37612,Amazon/images/41Ydm0qx6yL.jpg,Amazon/images/41%2B%2BpJyhuCL.jpg,6,5,10
17815,25019,Amazon/images/51GzF4cPzHL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,6,5,10
17816,26596,Amazon/images/41QdKUS39gL.jpg,Amazon/images/41Vm5Wbx4yL.jpg,2,4,10
17817,39766,Amazon/images/51Aa-ukPkcL.jpg,Amazon/images/41K%2BcTS8MxL.jpg,2,4,8
17818,28383,Amazon/images/51zNsu6xWAL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,2,3,10
17819,34664,Amazon/images/41L3GZgwRSL.jpg,Amazon/images/41SL6riwIML.jpg,2,11,8
17820,30383,Amazon/images/418cFerUSrL.jpg,Amazon/images/413XBtx7k5L.jpg,2,4,8
17821,34424,Amazon/images/41HyfejhFsL.jpg,Amazon/images/416mD8xhviL.jpg,2,4,10
17822,27369,Amazon/images/41XashYEVcL.jpg,Amazon/images/41gi6YnWjyL.jpg,2,11,8
17824,34932,Amazon/images/41XMaguUYJL.jpg,Amazon/images/412-eweLbML.jpg,1,5,10
17825,34794,Amazon/images/41B8xnfG0DL.jpg,Amazon/images/410m2e4YTLL.jpg,"1,6",5,10
17827,41831,Amazon/images/41UndXkFgsL.jpg,Amazon/images/41gySKgP%2BzL.jpg,2,11,10
17829,29944,Amazon/images/41iZSaZqV3L.jpg,Amazon/images/41yU8P5S7xL.jpg,2,11,8
17830,31999,Amazon/images/41WYFNFLbgL.jpg,Amazon/images/41YnNR5WVkL.jpg,2,11,10
17831,41464,Amazon/images/41MOfObzduL.jpg,Amazon/images/41fEM6NlbmL.jpg,2,11,10
17832,41961,Amazon/images/41egoraFT1L.jpg,Amazon/images/41vqgFpb2WL.jpg,2,4,8
17833,40357,Amazon/images/41xE6VUM4DL.jpg,Amazon/images/41oW9PaFMpL.jpg,2,11,8
17834,40349,Amazon/images/410tL9t3g9L.jpg,Amazon/images/41Ruhs5fgAL.jpg,6,5,10
17836,24052,Amazon/images/41Kd4ZdvXqL.jpg,Amazon/images/41NzHlC46kL.jpg,2,4,10
17837,33756,Amazon/images/41NXEudfZQL.jpg,Amazon/images/31YWPyylsxL.jpg,2,4,10
17838,39120,Amazon/images/41TQD0eKMxL.jpg,Amazon/images/518cEfz0EeL.jpg,2,4,10
17842,37331,Amazon/images/41t20Y%2BehtL.jpg,Amazon/images/41CsP%2BvLU4L.jpg,2,11,10
17844,33957,Amazon/images/41%2B%2B%2BNtU6-L.jpg,Amazon/images/41vqgFpb2WL.jpg,2,11,8
17845,27097,Amazon/images/411cYsmIyNL.jpg,Amazon/images/41AN-y8OE2L.jpg,2,3,10
17847,42148,Amazon/images/41WIEQm%2BIQL.jpg,Amazon/images/61QVKClY3mL.jpg,2,4,8
17848,35857,Amazon/images/51gtNOdJA2L.jpg,Amazon/images/410mLyzHkFL.jpg,2,11,10
17849,35746,Amazon/images/41aOAyhhbPL.jpg,Amazon/images/410m2e4YTLL.jpg,6,5,10
17850,33821,Amazon/images/414NbR-%2BjEL.jpg,Amazon/images/517ZFeByf5L.jpg,2,4,10
17852,41791,Amazon/images/41xmv%2Bi7bPL.jpg,Amazon/images/41I7RXxeHuL.jpg,2,11,8
17853,29553,Amazon/images/41jqcBKF6YL.jpg,Amazon/images/414vK-PXiuL.jpg,3,5,10
17854,28097,Amazon/images/51YPU4yiHfL.jpg,Amazon/images/4162-T9AazL.jpg,2,3,8
17855,39063,Amazon/images/41SMXMvZUYL.jpg,Amazon/images/41Ruhs5fgAL.jpg,2,4,10
17856,34546,Amazon/images/41dkjAZ-WrL.jpg,Amazon/images/410m2e4YTLL.jpg,6,5,10
17857,28976,Amazon/images/51dOB0TX8gL.jpg,Amazon/images/41%2BQyeeT9LL.jpg,2,4,10
17858,41327,Amazon/images/4177ezpDfZL.jpg,Amazon/images/41gySKgP%2BzL.jpg,2,4,10
17860,40694,Amazon/images/41QmzryXw0L.jpg,Amazon/images/31Ry8eNBUaL.jpg,1,5,10
17861,31983,Amazon/images/411B9TGijFL.jpg,Amazon/images/41tksZqrX2L.jpg,2,11,8
17862,34835,Amazon/images/41Y%2BZnsR6lL.jpg,Amazon/images/41UNCeJq7JL.jpg,6,5,10
17865,34871,Amazon/images/41xDfnNfN3L.jpg,Amazon/images/41fEM6NlbmL.jpg,2,11,10
17866,37549,Amazon/images/41M-Bb65daL.jpg,Amazon/images/41eegePLgHL.jpg,2,11,10
17868,40075,Amazon/images/41LGln7AuyL.jpg,Amazon/images/41LwbwGME6L.jpg,2,4,10
17870,30890,Amazon/images/41hjxvb0nPL.jpg,Amazon/images/4131l9jBvrL.jpg,2,11,8
17871,39927,Amazon/images/41MV1l1ljvL.jpg,Amazon/images/31Njvo%2B7ZrL.jpg,"1,6",5,10
17872,28278,Amazon/images/513sOdimduL.jpg,Amazon/images/41%2BQyeeT9LL.jpg,2,4,10
17873,25808,Amazon/images/41gRbQMKJBL.jpg,Amazon/images/41EZG-uOGfL.jpg,6,5,10
17875,32567,Amazon/images/41ugbcCZ89L.jpg,Amazon/images/31YWPyylsxL.jpg,6,5,10
17876,41377,Amazon/images/41qGEff%2BDfL.jpg,Amazon/images/41Isz0EpciL.jpg,6,5,10
17877,33481,Amazon/images/41VQTQMJOrL.jpg,Amazon/images/411tw4xkDbL.jpg,2,4,10
17878,33445,Amazon/images/41w5hcB3h%2BL.jpg,Amazon/images/41C78CXSD5L.jpg,6,5,10
17879,24503,Amazon/images/41LQv%2BaCpoL.jpg,Amazon/images/4170fAW4x%2BL.jpg,2,4,8
17881,37085,Amazon/images/41fXABGJ1ZL.jpg,Amazon/images/41B8yFjvJdL.jpg,6,5,10
17882,24867,Amazon/images/41wtGe2OzjL.jpg,Amazon/images/41FQKH53N%2BL.jpg,6,5,10
17883,39634,Amazon/images/41sZApv9t8L.jpg,Amazon/images/41B8yFjvJdL.jpg,6,5,10
17884,31334,Amazon/images/41ZYED-itBL.jpg,Amazon/images/41EvLd1M9oL.jpg,2,4,10
17885,32441,Amazon/images/41IzDWYIhzL.jpg,Amazon/images/41MAkhEnSlL.jpg,6,5,10
17886,24628,Amazon/images/51CQGBBTuJL.jpg,Amazon/images/31JDkZYzJuL.jpg,1,5,10
17887,26431,Amazon/images/41XEPyZOphL.jpg,Amazon/images/41Vm5Wbx4yL.jpg,6,5,10
17889,40881,Amazon/images/41TmRklDs4L.jpg,Amazon/images/518cEfz0EeL.jpg,2,4,10
17890,32552,Amazon/images/51aEMalmZVL.jpg,Amazon/images/31YWPyylsxL.jpg,2,4,10
17891,33176,Amazon/images/41xvCjKDkJL.jpg,Amazon/images/4141zCkh5cL.jpg,2,11,8
17892,34342,Amazon/images/41SFR8DGA6L.jpg,Amazon/images/41jOewx574L.jpg,2,4,10
17895,34636,Amazon/images/510SoR15E0L.jpg,Amazon/images/41QntJtgQDL.jpg,2,11,8
17896,37767,Amazon/images/411y6iHsYmL.jpg,Amazon/images/41Gq3tnkJpL.jpg,6,5,10
17897,42772,Amazon/images/41%2BjS9aED4L.jpg,Amazon/images/41eegePLgHL.jpg,3,5,10
17898,34094,Amazon/images/41Mm0x235kL.jpg,Amazon/images/41S8tZ-9DqL.jpg,2,11,8
17899,37979,Amazon/images/51Rg1mOmT-L.jpg,Amazon/images/41B8yFjvJdL.jpg,6,5,10
17900,26442,Amazon/images/41XEPyZOphL.jpg,Amazon/images/41MedmiQ68L.jpg,6,5,10
17901,29068,Amazon/images/41wpKiaHloL.jpg,Amazon/images/41Vm5Wbx4yL.jpg,6,5,10
17902,32655,Amazon/images/41G9nkrXSJL.jpg,Amazon/images/41H8y9VoDdL.jpg,2,11,10
17903,30151,Amazon/images/514Qk7q25pL.jpg,Amazon/images/41P3BQMua8L.jpg,2,11,8
17904,35686,Amazon/images/41SZ0UAQ1NL.jpg,Amazon/images/41tlxfCZ-mL.jpg,2,4,6
17905,26610,Amazon/images/51NnIOjMdrL.jpg,Amazon/images/41PKgzpBBBL.jpg,2,5,10
17906,25545,Amazon/images/4136%2BefjvOL.jpg,Amazon/images/41lgdSTtR0L.jpg,2,4,10
17907,31874,Amazon/images/41PxI9Wop-L.jpg,Amazon/images/41%2BVxtfS66L.jpg,2,4,10
17908,27255,Amazon/images/41y5ggTRlSL.jpg,Amazon/images/41nIHiljUfL.jpg,2,4,8
17909,36339,Amazon/images/41uv-H7iUgL.jpg,Amazon/images/41YnNR5WVkL.jpg,2,4,10
17910,27440,Amazon/images/41w%2BZcy-VtL.jpg,Amazon/images/41ThXzpAPOL.jpg,6,5,10
17911,26091,Amazon/images/41v9aOeMJZL.jpg,Amazon/images/41Vm5Wbx4yL.jpg,2,3,10
17912,36222,Amazon/images/51fDZkmHaDL.jpg,Amazon/images/41rKDTg509L.jpg,2,11,8
17913,42136,Amazon/images/412YAZ9jJPL.jpg,Amazon/images/41EvLd1M9oL.jpg,2,4,10
17914,42869,Amazon/images/41OUmPpg7oL.jpg,Amazon/images/410m2e4YTLL.jpg,6,5,10
17915,25947,Amazon/images/510C7k3wmGL.jpg,Amazon/images/41lgdSTtR0L.jpg,2,4,10
17916,28035,Amazon/images/41lpT7bZFpL.jpg,Amazon/images/41sDNOrG%2B2L.jpg,2,4,10
17917,29366,Amazon/images/41jrk-nFGaL.jpg,Amazon/images/517n3D2PVRL.jpg,6,5,10
17918,28505,Amazon/images/51CQGBBTuJL.jpg,Amazon/images/41YdncyDatL.jpg,6,5,10
17919,42332,Amazon/images/41hzGuh9IuL.jpg,Amazon/images/410m2e4YTLL.jpg,6,5,10
17920,33220,Amazon/images/41HmesL9RKL.jpg,Amazon/images/41VUr5J-bQL.jpg,6,5,10
17921,31459,Amazon/images/41pAOg7b-XL.jpg,Amazon/images/41qkVyC-qEL.jpg,6,5,10
17923,29324,Amazon/images/41cWlGIIFjL.jpg,Amazon/images/41EZG-uOGfL.jpg,6,5,10
17924,28504,Amazon/images/41cV8%2Bl64UL.jpg,Amazon/images/41Z2OsRDqCL.jpg,2,4,8
17925,42126,Amazon/images/41L8PiWYHLL.jpg,Amazon/images/41u%2BKmWzR9L.jpg,2,11,8
17926,25453,Amazon/images/51YG1LGmiqL.jpg,Amazon/images/41dJ2It7vSL.jpg,2,4,8
17927,41223,Amazon/images/41GksCvpk4L.jpg,Amazon/images/41EvLd1M9oL.jpg,6,5,10
17929,26867,Amazon/images/51etFnoWDKL.jpg,Amazon/images/415uEMF9eZL.jpg,6,5,10
17930,40134,Amazon/images/411y6iHsYmL.jpg,Amazon/images/41Ruhs5fgAL.jpg,6,5,10
17932,28320,Amazon/images/41iZSaZqV3L.jpg,Amazon/images/41Is6RSGa6L.jpg,2,11,8
17934,40635,Amazon/images/41Mc8YBU1uL.jpg,Amazon/images/41Ruhs5fgAL.jpg,6,5,10
17935,27209,Amazon/images/41d7%2BWNhWhL.jpg,Amazon/images/41gi6YnWjyL.jpg,2,11,8
17936,31192,Amazon/images/413z3WQ-sEL.jpg,Amazon/images/41B8yFjvJdL.jpg,6,5,10
17937,31683,Amazon/images/41tkAU9VPrL.jpg,Amazon/images/41tksZqrX2L.jpg,2,3,8
17938,41373,Amazon/images/4189u5by2%2BL.jpg,Amazon/images/41JdX56RwYL.jpg,2,4,10
17939,34133,Amazon/images/41GLps1MQ1L.jpg,Amazon/images/41P8LFbvwrL.jpg,2,4,10
17940,39456,Amazon/images/51lHj4KsnIL.jpg,Amazon/images/41Ruhs5fgAL.jpg,6,5,10
17941,33805,Amazon/images/41OoxAnPsoL.jpg,Amazon/images/41c7JBORXnL.jpg,6,5,10
17942,29386,Amazon/images/4117Nm%2BSvWL.jpg,Amazon/images/41YSHdiROIL.jpg,6,5,10
17943,24622,Amazon/images/41tKyNKeQqL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,6,5,10
17944,37623,Amazon/images/41GBcqlavqL.jpg,Amazon/images/41Gq3tnkJpL.jpg,2,11,10
17945,40256,Amazon/images/51qAeUIT9PL.jpg,Amazon/images/41%2BpXhIYKLL.jpg,2,11,8
17946,25315,Amazon/images/51PXFFjNt-L.jpg,Amazon/images/31gN%2BxtNdoL.jpg,6,5,10
17947,24839,Amazon/images/4127weRa9yL.jpg,Amazon/images/41FQKH53N%2BL.jpg,6,5,10
17948,32374,Amazon/images/414bLUg6pdL.jpg,Amazon/images/41qkVyC-qEL.jpg,"1,6",5,10
17949,42729,Amazon/images/41PDw6HPk%2BL.jpg,Amazon/images/41%2BVxtfS66L.jpg,"2,3",5,10
17950,36640,Amazon/images/41oQ8oUkIoL.jpg,Amazon/images/4170fAW4x%2BL.jpg,2,4,8
17951,31991,Amazon/images/41SglQHYiFL.jpg,Amazon/images/41UNCeJq7JL.jpg,6,5,10
17952,39398,Amazon/images/319RNBzFr%2BL.jpg,Amazon/images/31YWPyylsxL.jpg,2,4,10
17953,26854,Amazon/images/41ct3oLCnAL.jpg,Amazon/images/413YvtgV2FL.jpg,6,5,10
17954,29096,Amazon/images/51aUZiuwP6L.jpg,Amazon/images/419gCnFEHvL.jpg,2,4,10
17955,33522,Amazon/images/41lDhdLqLYL.jpg,Amazon/images/41VUr5J-bQL.jpg,6,5,10
17956,36066,Amazon/images/41T71pQpMXL.jpg,Amazon/images/410m2e4YTLL.jpg,6,5,10
17957,31506,Amazon/images/41R3CcKngjL.jpg,Amazon/images/418Xl21lrXL.jpg,2,11,8
17958,35783,Amazon/images/41aqqQtoBhL.jpg,Amazon/images/41IR5Rrb%2BJL.jpg,2,4,8
17959,27836,Amazon/images/41vvnn302QL.jpg,Amazon/images/41tcYHChHoL.jpg,6,5,10
17960,29901,Amazon/images/419avm8RJmL.jpg,Amazon/images/41YSHdiROIL.jpg,6,5,10
17961,25527,Amazon/images/41fMndG3edL.jpg,Amazon/images/31Ll0TNLC6L.jpg,6,5,10
17962,27941,Amazon/images/41pXhvaZCTL.jpg,Amazon/images/41ThXzpAPOL.jpg,1,5,10
17963,35709,Amazon/images/414O1O1vurL.jpg,Amazon/images/41Isz0EpciL.jpg,6,5,10
17965,33336,Amazon/images/41sCDcLwVlL.jpg,Amazon/images/41WBw8cSniL.jpg,2,4,10
17966,25898,Amazon/images/51h0Ty2JnfL.jpg,Amazon/images/4182ZwGiNXL.jpg,6,5,10
17967,39947,Amazon/images/515SKy-yNfL.jpg,Amazon/images/31Njvo%2B7ZrL.jpg,6,5,10
17968,25342,Amazon/images/51iJIxzT8HL.jpg,Amazon/images/4182ZwGiNXL.jpg,6,5,10
17970,29960,Amazon/images/51dLCjnvxeL.jpg,Amazon/images/41YSHdiROIL.jpg,2,4,10
17971,30696,Amazon/images/41h6OX60D9L.jpg,Amazon/images/41JdX56RwYL.jpg,2,4,10
17972,28792,Amazon/images/41XashYEVcL.jpg,Amazon/images/41Z2OsRDqCL.jpg,2,11,8
17973,24641,Amazon/images/41a1yh55DvL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,1,5,10
17974,25173,Amazon/images/41v9aOeMJZL.jpg,Amazon/images/41SPRHiarSL.jpg,2,3,10
17975,28709,Amazon/images/413bfvh-HML.jpg,Amazon/images/4162-T9AazL.jpg,2,4,8
17976,28145,Amazon/images/41FC1T66VqL.jpg,Amazon/images/41n39srVFAL.jpg,3,5,10
17977,34973,Amazon/images/41tEU%2BL9xLL.jpg,Amazon/images/41H8y9VoDdL.jpg,2,4,10
17978,32254,Amazon/images/41OoxAnPsoL.jpg,Amazon/images/41plND4am0L.jpg,6,5,10
17979,36523,Amazon/images/416Je7twzmL.jpg,Amazon/images/410mLyzHkFL.jpg,6,5,10
17980,27471,Amazon/images/41cWlGIIFjL.jpg,Amazon/images/415uEMF9eZL.jpg,6,5,10
17981,27177,Amazon/images/51YPU4yiHfL.jpg,Amazon/images/41E7EhoW9uL.jpg,2,3,10
17982,19787,Amazon/images/51J6lO2bn%2BL.jpg,Amazon/images/41sn8E0T5QL.jpg,1,5,10
17983,39493,Amazon/images/41sAw3PvhGL.jpg,Amazon/images/41B8yFjvJdL.jpg,6,5,10
17984,25390,Amazon/images/51N9bKBudwL.jpg,Amazon/images/41lgdSTtR0L.jpg,3,5,10
17985,28485,Amazon/images/41ZymFMwW4L.jpg,Amazon/images/41E63AFImSL.jpg,2,4,8
17986,35456,Amazon/images/41HyfejhFsL.jpg,Amazon/images/4131l9jBvrL.jpg,2,4,8
17987,35111,Amazon/images/41PxI9Wop-L.jpg,Amazon/images/41i6lhmTu7L.jpg,2,4,10
17988,42143,Amazon/images/51KUW4XKW-L.jpg,Amazon/images/41UNCeJq7JL.jpg,6,5,10
17989,32367,Amazon/images/41uPM1in6DL.jpg,Amazon/images/41plND4am0L.jpg,6,5,10
17990,34972,Amazon/images/41fFKb9wecL.jpg,Amazon/images/410m2e4YTLL.jpg,6,5,10
17991,36273,Amazon/images/415uU45GntL.jpg,Amazon/images/41wIbO8Bq7L.jpg,2,4,10
17993,32139,Amazon/images/51ImTCKzmfL.jpg,Amazon/images/51C3fxe-ypL.jpg,2,11,8
17994,28907,Amazon/images/51aUZiuwP6L.jpg,Amazon/images/41Vm5Wbx4yL.jpg,2,4,10
17995,42418,Amazon/images/61oEHUy%2B0PL.jpg,Amazon/images/41UNCeJq7JL.jpg,6,5,10
17996,32990,Amazon/images/41SFR8DGA6L.jpg,Amazon/images/41AZ3nCwX2L.jpg,2,4,8
17997,32617,Amazon/images/41OqTtJOX%2BL.jpg,Amazon/images/41WBw8cSniL.jpg,2,3,10
17999,27852,Amazon/images/41EkZb2q-XL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,2,11,1
18000,29661,Amazon/images/41YVIuGrxqL.jpg,Amazon/images/41YSHdiROIL.jpg,3,5,10
18001,32668,Amazon/images/4111QYmlOfL.jpg,Amazon/images/41C78CXSD5L.jpg,6,5,10
18003,25665,Amazon/images/41owbGyUO5L.jpg,Amazon/images/41SPRHiarSL.jpg,6,5,10
18004,35622,Amazon/images/41F4FRiozaL.jpg,Amazon/images/41Gq3tnkJpL.jpg,6,5,10
